reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
4d964123-b000-4ebe-910c-66c9f1a60f55,Brian Otto Poerniawan,https://play-lh.googleusercontent.com/a-/ALV-UjUEyKv9EYzluTzwF18HY9HjjYy3DRToLHWzbFScRyeT06KjJsNH,"Urgent ! BUG PARAH Transfer uang pilih kategori dan input catatan, selalu freeze dan tidak bisa lanjutkan, harus menutup aplikasi dengan paksa. Coba lagi dan lagi bikin marah. Bug sudah sedari bulan Maret.. HP Samsung s10e",1,0,3.13.0,2022-07-10 13:47:00,"Hi, Brian. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com atau datang ke booth Jenius Service Point terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 08:53:22,3.13.0
a0224219-d797-4a2d-8a15-561f9de545ad,rofiiqyl a'la,https://play-lh.googleusercontent.com/a-/ALV-UjVmEMTC1s5tGtCkpTuyvJlzwMbBPYmKAqWilCz5BZC0qSanDp0,Says session has expired then logged me out again just after logging in.,1,0,3.13.0,2022-07-10 12:46:45,"Hi. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com atau datang ke booth Jenius Service Point terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 08:57:00,3.13.0
9fb6de29-e2a0-4182-9659-be7e1fa62234,S. Angga Hikmata,https://play-lh.googleusercontent.com/a-/ALV-UjXgqNjJTGS99bOUxxxUfbLkLmD-9-ykVE_KUs394DHQXS7A_ay_,So unresponsive and crash frequently. Please change your developer,2,0,3.13.0,2022-07-09 22:55:48,"Hi, Sandy. Mohon kesediaan kamu untuk dapat memastikan koneksi internet dalam keadaan stabil dan lakukan pengecekan kembali secara berkala. Terima kasih. 😊",2022-08-10 09:01:31,3.13.0
f5e01fa4-2693-4be4-afd1-bf16a8c41dda,Nanda Nabilah Ubay,https://play-lh.googleusercontent.com/a-/ALV-UjUEQaHyaKVYoZ7x73wEJNmVtEAjAkC9Ke4WXG4ly3LbU0lR6Vc,Gak bisa login di perangkat baru. Session expired mulu. Nyusahin,1,1,3.13.0,2022-07-09 14:43:54,"Hi, Nanda. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com, atau datang ke booth Jenius Service Point untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 11:29:06,3.13.0
7b3297f1-2d8a-40e0-8620-722d3d9c4a30,Andi Rafli,https://play-lh.googleusercontent.com/a-/ALV-UjXa5UGhF3jcs4g93KT__4Yh1zTRPPs0Xq1RZR4wwnT7yGyJQ3Q,"Gatau kenapa di device saya selalu muncul notifikasi sesi sudah berakhir terus, padahal kode OTP baru aja dikirim dan bisa, tapi pas mau login setelah konfirmasi pin malah muncul notif itu, dan akhirnya stuck di form register. TOLONG DIPERBAIKI APLIKASINYA YA DEVELOPER.",1,0,3.13.0,2022-07-09 14:29:04,"Hi, Andi. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com, atau datang ke booth Jenius Service Point untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 11:30:27,3.13.0
2020ac23-1d45-47eb-b0ce-014392fd9e6d,Muchlison,https://play-lh.googleusercontent.com/a/ACg8ocLV6A2tLJ-nP5mn1Mlz3_zYKP0RBNXFDS-dT0_GSQ4dzEuAng=mo,"Biasanya setelah transfer, aplikasi freeze, seperti berat membuka notifikasi. Mohon diperbaiki.",2,0,3.13.0,2022-07-09 13:24:29,"Hi. Mohon kesediaan kamu untuk dapat memastikan koneksi internet dalam keadaan stabil dan lakukan pengecekan kembali secara berkala, ya. Terima kasih.",2022-08-10 11:32:37,3.13.0
16bb69e5-e6b2-45cb-9d7b-87ab13b8404e,A,https://play-lh.googleusercontent.com/a-/ALV-UjUDDUmKjIsdE8oipKkopJhjT5T_OGZdTx1k2zdM8fdcSlQ9VmyG2w,"Tiba-tiba logout sendiri dari jenius. Coba login ulang, gagal terus. Sampai 11 kali! Sampai sekarang masih gagal. Udah clear cache, clear data, bahkan install ulang pun hasilnya sama saja! BLANGSAK!",1,0,3.13.0,2022-07-09 12:20:21,"Hi, Apridhan. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com atau datang ke booth Jenius Service Point terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 11:35:29,3.13.0
0446472e-c911-465f-905a-0b58eced4cbe,Dicky Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjVPTq3ttJfJk-bbjZabuxJP_1936fpegusn_3mLACiv_CkA7jyD,"Mau login, terima OTP, set PIN device baru force ke home screen errornya SESSION IS EXPIRED. Tolong dibantu",1,0,,2022-07-09 09:21:54,"Hi, Dicky. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com atau datang ke booth Jenius Service Point terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 11:47:49,
2f95a202-e7fb-4cbb-b5f9-81705af9896d,Aldila Surya,https://play-lh.googleusercontent.com/a-/ALV-UjXCbhGji_54An2vLjBeQX5BjhdWB2BL5wah0qfI3c2eY2mk8u1T,Hati2.. jangan sampai tergiur fiturnya. bank ini sekarang suka ngerampok...,1,2,,2022-07-08 18:44:13,"Hi, Aldila. Apabila kamu mengalami kendala aplikasi Jenius, bisa hubungi Jenius Help melalui telepon di 1500365, chat di aplikasi Jenius, atau e-mail ke jenius-help@btpn.com untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 15:11:23,
0479c511-8bf4-4a47-84c3-47201109c6dd,Sang Indra (Sang Indra),https://play-lh.googleusercontent.com/a-/ALV-UjVErOp13sUflY4Ibx6IzhU-I_s8_Cq9LwBRMyGHHnYmEp3TwGl6,Worst performance of banking apps in Indonesia,1,0,3.13.0,2022-07-08 16:56:54,"Hi. Mohon maaf atas ketidaknyamanannya. Apabila kamu mengalami kendala aplikasi Jenius, bisa hubungi Jenius Help melalui telepon di 1500365, chat di aplikasi Jenius, atau e-mail ke jenius-help@btpn.com untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 15:17:24,3.13.0
50299511-bda7-4d53-854e-09e86058151d,Arief Edy Putra D. S.,https://play-lh.googleusercontent.com/a-/ALV-UjXgBSvuRIRvWOqOk-pwv-BLWjr6RWaIJaAS-_byWpUF205qIGg,"I can't login, always get error session already expired.",2,0,3.13.0,2022-07-08 14:09:03,"Hi, Arief. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com, datang ke booth Jenius Service Point, atau datang cabang BTPN Sinaya terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 16:13:35,3.13.0
3062a663-74b4-4482-812a-d83740dbb202,Yogi Diananda,https://play-lh.googleusercontent.com/a-/ALV-UjUTfzcNMvcjHwpVbLrL0PvyJY-cWmMTBKB8RLukvo_Szqwzndex,"Device padahal sama kalau abis reset handphone pasti minta unlink device dulu, ribet mana kalau sebelum reset handphone mau unlink device lewat app ga bisa harus telepon buang waktu dan pulsa.",2,0,3.13.0,2022-07-08 12:24:27,"Hi, Yogi. Terima kasih atas feedback yang kamu berikan untuk Jenius, ya. 😊",2022-08-10 16:44:03,3.13.0
e0b19944-ff96-46b7-90af-ec27496b721c,Dimas Kusumah,https://play-lh.googleusercontent.com/a-/ALV-UjWa7xoiLaXUCriZzablZj300kHQecchVSwZIt5ZmyoE9ILA1eMj,"Unhappy after 5 years using they service. Today, I move all the money to another bank to make me feel more secure.",2,0,2.23.1,2022-07-08 00:35:40,"Hi, Dimas. Di Jenius Bank BTPN, keamanan data nasabah merupakan prioritas kami dan dapat dipastikan sepenuhnya aman. Seluruh proses di Jenius Bank BTPN senantiasa patuh dan tunduk pada skema standar operasional serta keamanan yang diterapkan oleh regulator. Terima kasih. 😊",2022-08-10 16:56:13,2.23.1
e182d09c-5f90-4891-ad53-34fc89a165a2,Jordi Arista,https://play-lh.googleusercontent.com/a-/ALV-UjU40m7r8Vm4gkr3uz86XqHviKH1XS_a5Afj3GmG6nzp3lOREyfOew,"Can't login, always request timeout",3,0,3.13.0,2022-07-07 21:41:00,"Hi, Jordi. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, atau e-mail ke jenius-help@btpn.com untuk dibantu pengecekan. Terima kasih. 😊",2022-08-29 07:30:47,3.13.0
1b09853c-094e-459f-bb56-061b19c632a9,agusnasrul88,https://play-lh.googleusercontent.com/a-/ALV-UjWgEc8gALaIfYX57JhtyPt3bLjXGUhpAcGHZltLenfQKCHIP66j,sering error,1,0,3.13.0,2022-07-07 20:02:15,"Hi, Agus. Apabila kamu mengalami kendala aplikasi Jenius, kamu bisa hubungi Jenius Help melalui telepon di 1500365, chat di aplikasi Jenius, atau e-mail ke jenius-help@btpn.com untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 16:59:17,3.13.0
9dc5df68-edc4-4f26-a60b-70faa6e63e7c,Andy lgk,https://play-lh.googleusercontent.com/a-/ALV-UjXAfkLXChTo2SvVSE7IgND7h0OGX4vk85-iQyFxeh3A3m-dMId8,"Device baru,pas log in session expired,padahal input code akses ga nyampe 5 detik",1,0,,2022-07-07 18:10:51,"Hi, Andy. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com, datang ke booth Jenius Service Point, atau cabang BTPN Sinaya terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 17:00:48,
db46a5aa-c87c-4e9b-90c9-5a16dc4f6f2a,Winston Lays,https://play-lh.googleusercontent.com/a-/ALV-UjV_n51N4dd6VrTwFhCbUNDMsgVE5BwycuWyCth79dF_lN2JtGXTGw,"Unable to access my Jenius account after upgrading to a new phone. Error when creating device PIN after successful login is blocking me. Terrible quality, zero satisfaction",1,0,3.13.0,2022-07-07 17:46:09,"Hi. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com, datang ke booth Jenius Service Point, atau cabang BTPN Sinaya terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 17:05:58,3.13.0
83342bd2-1529-4601-b75c-19bbea4af19a,syarif husein,https://play-lh.googleusercontent.com/a-/ALV-UjU65bNVImbYi3Uj3UVksLY9ak5QHb_Vs31zsVTgQEVJN_zr23mG,"Terlalu sering hang dan tidak responsif dari mulai awal tahun 2022. Sudah selalu ikut update terbaru. Menggunakan samsung galaxy note 9. Apa gunanya bank digital kalo apps nya ga bisa dipakai? Lebih baik pindah ke bank digital lain saja. Tambahan untuk reply ""Jenius"" dari Jenius: Tidak ada masalah dari koneksi internet saya. Bukti nya mudah sekali. Setiap saya bermasalah dengan aplikasi jenius, saya pindah ke aplikasi bank lain dan selalu lancar di aplikasi lain dengan hp dan koneksi yang sama",1,1,3.12.4,2022-07-07 16:48:15,"Hi, Syarif. Mohon maaf atas ketidaknyamanannya. Mohon kesediaan kamu untuk dapat memastikan koneksi internet dalam keadaan stabil dan lakukan pengecekan kembali secara berkala, ya. Terima kasih.",2022-07-07 07:11:22,3.12.4
6be07588-2222-41ab-8124-752a1b9d238f,Shira Yuki,https://play-lh.googleusercontent.com/a-/ALV-UjXjDFMpq9Svn2-ouR4qGH9gfFMI84jRwR_Sti23Ouild0xwk6wV,"Saya tidak bisa login sama sekali, dibilang koneksi internet terputus pdhl koneksi saya baik2 saja. Mencoba memasukkan password dn mengirim ulang pin tp kemudian dikatakan sesi telah berakhir dan saya masih belum bisa login",1,0,3.13.0,2022-07-07 15:39:32,"Hi. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com atau datang ke booth Jenius Service Point terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 09:02:51,3.13.0
b2d1489c-6b40-4dc6-9326-ad2abbe4700d,Nora,https://play-lh.googleusercontent.com/a/ACg8ocKHAueDUsbDSz9uWUo93WIjXslMUm7CwVn_NqXgU34p3Nsl5VI=mo,"Setelah penarikan uang admin 10ribu setiap bulan, CS makin ga bertanggung jawab. Udah saya email dan lampirkan foto, yang namanya jerry suruh sy nelpon ke 1500365. Lah, maksain nasabah buang pulsa? Trus email udah ga berguna?",1,1,3.13.0,2022-07-07 00:18:43,"Hi, Nora. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, chat di aplikasi Jenius, e-mail ke jenius-help@btpn.com, atau booth Jenius Service Point terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 17:23:04,3.13.0
169f716e-0a29-4c60-98d2-77f44d9d7a59,Saep Mulyana,https://play-lh.googleusercontent.com/a-/ALV-UjXE94Ri3XX8Fe6b5a1CbW5BJ2doLADZDnCabFErqKDhLcsa78lnfg,Gak bisa login,1,1,,2022-07-06 20:39:45,"Hi, Saep. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa hubungi Jenius Help melalui telepon di 1500365, e-mail ke jenius-help@btpn.com, datang ke booth Jenius Service Point, atau cabang BTPN Sinaya terdekat untuk dibantu pengecekan. Terima kasih. 😊",2022-08-10 17:29:16,
410b6f7b-e80b-4e5a-92f1-383a0872c945,kyant 204,https://play-lh.googleusercontent.com/a-/ALV-UjXgsZCaGNZsmJXVdBN6ALcncHbyg5KLCREjhvrKUp6h9wNaeFY,Pemaksaan,1,0,3.13.0,2022-07-06 18:49:42,Hi. Mohon maaf atas ketidaknyamanan yang kamu alami. Mohon kesediaan kamu untuk dapat mengirimkan detail kronologi ke e-mail jenius-help@btpn.com untuk ditindaklanjuti segera. Terima kasih. 😊,2022-08-10 17:31:48,3.13.0
4c005557-7258-444d-9f96-f8873f3f7b9e,yfel synn,https://play-lh.googleusercontent.com/a-/ALV-UjU764Sy-GNfPw0QL-DChAWGWe5f1f_cnMvXkmTzksVT7xh9DbI,"Fix the new device registration system or you'll keep bleeding users. Why should we call the call center just to register a new device. Give us browser page where we can manage our devices on our own or something the like. If you want extra security, make it so that a certain device registered can be flagged as master device that cant be logged out or fiddled with through the browser page. Not this pain in the butt system. Until this issue is fixed, the star will stay at 2",2,1,3.13.0,2022-07-05 08:37:20,Hi. Terima kasih atas feedback yang kamu berikan untuk Jenius ya. :),2022-07-21 17:42:36,3.13.0
38b9d04c-bc47-48e4-9bfe-72ab79eb062e,yasya indra,https://play-lh.googleusercontent.com/a-/ALV-UjWcj9Wsthr7UiOIgD1YWgXfvBayN7b6HkOfFXTKPaWoAvOhbjXL,makasih jenius yang udah gercep ngatasin unlink deviceku. sukses terus,5,0,3.13.0,2022-07-05 08:33:47,,,3.13.0
6f4cd4fe-bece-438c-8e99-8e3452339b04,Rian Eka Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjUXUFB4m06hSCoCR6P-NMMGaX3s75a08pKuLqte2va9COYEyNI,Aplikasi lemot.,1,0,3.13.0,2022-07-04 23:25:33,"Hi, kami sarankan untuk update aplikasi Jenius kamu ke versi terbaru dan lakukan clear cache. 😊",2022-07-21 17:43:13,3.13.0
96b4d550-927d-4d41-9755-56e969fd9f1b,intan ginasti,https://play-lh.googleusercontent.com/a-/ALV-UjVmB1TuoR4BZPo1UFVWRuxhuQ5FxS7aODNDSNaNzmxzHUt2wWk,app nya super lemot apalagi kalau malam hari. kalau buka aplikasinya juga sering ketutup sendiri. sayang banget padahal pilihan fitur firurnya oke banget buat nabung tapi takut gaaman karna app nya aja begini lemotnya,2,0,3.13.0,2022-07-04 21:08:17,"Hi, kamu bisa coba update aplikasi Jenius ke versi terbaru dan lakukan clear cache serta pastikan jaringan kamu stabil ya. 😊",2022-07-21 17:44:22,3.13.0
c76096f6-6efd-4117-863d-539e045836c3,Jeffry Robertson,https://play-lh.googleusercontent.com/a-/ALV-UjXb5OJjt-v45qgwvZnq52RGGZEBy6RauImxY3X342Vcf9XCgBmX,The app keep crashed when launched and when I'm about to scan QRIS.,2,0,3.12.4,2022-07-04 15:54:31,"Hi, we are sorry that you're having issues with the app. Can you write to us at jenius-help@btpn.com. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.",2022-07-21 17:45:45,3.12.4
05b16b3f-7511-4118-a353-59b723aabeb7,Warmonger Fury,https://play-lh.googleusercontent.com/a/ACg8ocJghs3aAuOdBq-c1b8iWFwMlyn_YBeYEydrfGWuF_g5GPws7Q=mo,I can't login with my new device. Pls fix that error,1,1,,2022-07-04 15:41:15,"Hi. Saat ini akun Jenius hanya bisa login pada satu device. Kamu perlu unlink device lama kamu terlebih dahulu sebelum login di device baru.

Untuk unlink device kamu bisa minta bantuan Jenius Help di 1500365, datang ke Booth Service Point Jenius atau ke cabang BTPN Sinaya terdekat. 🙂",2022-07-21 17:45:18,
a9ffa958-0234-4bf9-81c6-59e74d663242,Kevin,https://play-lh.googleusercontent.com/a-/ALV-UjVv9HXfCgiEGqlmbpizHz4VtCWIywR9amgHHw39Lk58Utno6O4,"To be fair it used to be one of the best banking apps in my opinion I have been using Jenius since it release back in 2019. Feesible change the way I view the services for IDR 10k/month for me its too expensive for the services you got. App not responding, lot and lot of downtime which makes you can't do any transaction. My recomendation check the other online bank before commiting to Jenius.",3,0,3.12.3,2022-07-04 14:41:29,,,3.12.3
aae33009-f360-4c1e-9851-fffd5f954ff7,Bregas DeQuito,https://play-lh.googleusercontent.com/a-/ALV-UjXe4ZoumZc-_ESQR4rDdOBU3jePj6u1haofNeZaO0LHMredKvVr,Keep up the good work and stability.,5,0,3.12.4,2022-07-04 11:22:58,,,3.12.4
c391fd1b-8880-4209-89d3-082532ebbd3b,Lewi Verdatama,https://play-lh.googleusercontent.com/a-/ALV-UjUqQkJHhhFywGGEDRgbbgkL1LPE_Cu03dLenx5FeNly3m0ifhGB,"I compare Jenius to Livin' by Mandiri and BCA Mobile, they have better app and security compare to Jenius, the so-called Digital Bank. The simple case is now I cannot login to my Jenius app just because I've just upgraded my Android OS. Silly problem right? My account still assigned to my previous device id on the previous OS. Now, on my new OS, the device ID is different and I cannot access my account. I have to call the CS just for unbinding. What a waste of time.",2,0,,2022-07-04 10:47:07,"Hi. Saat ini akun Jenius hanya bisa login pada satu device. Kamu perlu unlink device lama kamu terlebih dahulu sebelum login di device baru.

Untuk unlink device kamu bisa minta bantuan Jenius Help di 1500365, datang ke Booth Service Point Jenius atau ke cabang BTPN Sinaya terdekat. 🙂",2022-07-21 17:48:31,
39924696-7fbf-478e-8dcb-8e0833763c5e,Wolfgang Rupert,https://play-lh.googleusercontent.com/a/ACg8ocKFAkDgSk4HFF-yEvQjJ5cQei2-9wzwlU7grE4DG4ZxqnrdRQ=mo,"I cant login on my new smartphone infinix hot10s, everytime im trying to login, it says time expired. And the app kicks me out to login screen again. Edited: it works ok now. Thank you",4,6,3.13.0,2022-07-04 09:20:36,,,3.13.0
f4f566db-a9cb-4bc8-b39a-2511aa48c286,One hand Enough1,https://play-lh.googleusercontent.com/a/ACg8ocI_HOUhomYYCXV4eqSCVkl9-TvgjZWPUO88LZYRYPglAVjFIg=mo,Kesusahan dalam login karena nomor ponsel terdaftar hangus. Ganti nomor ponsel yang ribet. Verifikasi otp lewat email sudah cukup kan? Kenapa harus otp nomor telepon? Sedangkan untuk tarif telepon cs sangatlah mahal.,3,1,,2022-07-04 02:55:53,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:49:17,
e5aacb57-cb65-46d9-a4f6-c2a2035a55a0,Anita Zainal,https://play-lh.googleusercontent.com/a/ACg8ocJnNKEzRFciA4icScnXGSC6GY5avY1QLXrMKMUd2VghaarkEA=mo,I want to register my jenius acc in my new phone..whenever I finished entering the passcode it says time out and got locked out automatically. HOW am I supossed to access my account???,1,1,,2022-07-03 22:20:09,"Hi. Saat ini akun Jenius hanya bisa login pada satu device. Kamu perlu unlink device lama kamu terlebih dahulu sebelum login di device baru.

Untuk unlink device kamu bisa minta bantuan Jenius Help di 1500365, datang ke Booth Service Point Jenius atau ke cabang BTPN Sinaya terdekat. 🙂",2022-07-21 17:49:35,
aa574d4a-f52f-47a0-bf59-f59fbbad0e97,Satrio Wibowo,https://play-lh.googleusercontent.com/a-/ALV-UjVeTJzrt5_RDsGOa380Kz2rQIZ7THSnGdicY2P30CT-qkwmT67w,Teman saya dipaksa download di BIP,1,0,3.13.0,2022-07-03 18:53:06,"Hi. Mohon maaf atas ketidaknyamanan yang kamu alami, boleh diinfokan detail kendala tersebut? 😊",2022-07-21 17:50:55,3.13.0
c4da395c-8303-4f1f-8b7a-f9cbe273082a,Khairul Anwar,https://play-lh.googleusercontent.com/a/ACg8ocK2ZS5TzXJ2nRYBQ9Um29TohvXvLvO2s3O5c0WjSjVOufzGBQ=mo,Tidak bisa aktivaasi melalui video call,2,0,3.13.0,2022-07-03 11:16:58,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:51:59,3.13.0
d5243c6d-76c7-424f-b14b-b5323660d936,good for u,https://play-lh.googleusercontent.com/a-/ALV-UjX8TZF_R5EEGebdXHjXyoVvS-OUNDmhYPN1-0iWw9vVDo6QdsbP,"Setiap mau top up password dibilang salah padahal udah bener password yang dimasukin, ini tiap mau top up jadi harus reset passwords terus",1,0,3.12.4,2022-07-03 09:14:21,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:52:04,3.12.4
4c58f37d-2e50-44a8-825d-f2a459a7d5ba,Gie rusdiana,https://play-lh.googleusercontent.com/a/ACg8ocJV9vY9pr_Fv475sLjdBIoI-g7Qv76AuQ-c1G_THJTPNk67zg=mo,Registrasi gagal mulu,1,1,,2022-07-02 12:48:17,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:54:48,
346cd80b-e64c-4e4d-8c40-a8fe0f99bf96,Zulfika Satria Kusharsanto,https://play-lh.googleusercontent.com/a-/ALV-UjUH5duKUOytdY81OlChmcBU_WM99WyRP_eyqRruGFT_RdlFt1yM4g,Kira-kira kompromi apa yang didapat dari lambatnya mengakses aplikasi ini? Apakah jadi lebih aman? Aplikasi sebelah seperti ***mo dan **vin lebih smooth. Jadi tidak bisa mengandalkan Jenius kalau butuh transaksi buru-buru!,4,0,3.12.4,2022-07-02 09:10:23,,,3.12.4
fde0d2fd-4790-4c13-a7c9-7202e9b48305,Klv,https://play-lh.googleusercontent.com/a-/ALV-UjVLyLTx5iGoGE5Ffv7dWjjYMyYQPCJ8xtx2uaiqHUhmSkrw32oR,"sad boys , laggy",1,0,2.46.1,2022-07-02 08:33:45,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:55:42,2.46.1
40d004a2-0018-4c59-968e-6a20dde64b27,Muzakir Abdul Manaf,https://play-lh.googleusercontent.com/a-/ALV-UjUek38mlMkOgVjMYK4u0CmmR4nHITQhw-m2xBBa_cLSNWIRQ84Jfw,"Hp reset factory ga bisa login lagi.. padahal udah verifikasi semuanya otp, pass dan email",1,1,3.12.4,2022-07-02 01:38:55,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:55:48,3.12.4
590e7b1f-5d87-419a-b642-9cdcd4c387bb,Dava Akhmad,https://play-lh.googleusercontent.com/a-/ALV-UjVkaVtjgEgi77zvp2V8XC8HgEHkgMR0pNAnK6AMb_GqOASxHD7N,"Gak bisa login, mental terus setelah masukin pin",1,1,3.12.4,2022-07-01 19:51:26,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:56:16,3.12.4
97b477f8-a674-4c09-8c67-a44defdc2813,Reza Al Fajri ar-Rasyid,https://play-lh.googleusercontent.com/a-/ALV-UjWdMlUdxwd88VfCG-XJ_MPlNqkEY9lmCDGIejRmsdoBfPoYIyr1,Udh kenak biaya Admin 10K mendingan bank Jago,1,1,,2022-07-01 19:01:28,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:56:50,
a507d7e7-6a39-488b-af8f-7086242f1326,rizaldy wirakusuma,https://play-lh.googleusercontent.com/a-/ALV-UjXT-yrot_YMIKtAaaW1kkx4x1hPsDswK0BsxinKG5u4NiuFQj0,"- verifikasi transaksi lbh baik pakai pin (atau biometric), g ribet tulis password. Biasanya pass dipakai untuk login, pin utk transaksi, ini kebalik - tingkatkan kecepatan aplikasi, little bit laggy",3,0,3.13.0,2022-07-01 17:55:14,,,3.13.0
cc0ccee2-826c-4f29-9f5c-b9d6877d15e0,Timothy Wijaya,https://play-lh.googleusercontent.com/a-/ALV-UjWuG5vdEp6n0rhhHXSnmjsWVgHHleoaRgAIbwWq68IMxRlaBvn5,"Pelayanan buruk, customer service tidak menjawab sesuai pertanyaan, membutuhkan biaya untuk pengaktifan akun seperti menelpon menggunakan pulsa, berbeda dengan bank lain yang hanya membutuhkan internet saja untuk pengaktifannya👎👎👎👎",1,1,3.12.2,2022-07-01 16:48:06,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:57:21,3.12.2
5ad0443c-359e-4aa8-9c41-635f243ac4c4,Janis Aulia,https://play-lh.googleusercontent.com/a-/ALV-UjVrB___u2OKYIl8b3aE19hepAni6g8l04XB05_TcsVrpOB15cM,selalu gagal autentikasi sudah coba 2 jam selalu gagal. padahal nomer nya benar,5,0,3.12.4,2022-07-01 12:20:21,"Hi, Janis. Mohon maaf atas ketidaknyamanannya. Jika kamu mengalami kendala aplikasi Jenius, mohon bantuannya untuk dapat hubungi Jenius Help melalui telepon di 1500365, Chat di aplikasi Jenius, Twitter @JeniusHelp, LINE @JeniusHelp atau email jenius-help@btpn.com untuk bantuan segera. Terima kasih. 🙂",2019-07-29 17:16:49,3.12.4
a9577885-a828-4092-a230-61650d3fdf5a,Safarin Perdana,https://play-lh.googleusercontent.com/a-/ALV-UjWLmQAa7amDflL_CvsSZX2If3MPJcWzcUF3kGlF7TwJNcFFV9Q,"very laggy app, cant even login, a retarded beyond comparrison app.",1,1,3.12.4,2022-07-01 11:52:31,"Hi. Untuk kendala yang kamu alami, kami sarankan kamu hubungi telepon Jenius Help 1500365 untuk dapat segera dibantu pengecekan, ya. Terima kasih. 🙂",2022-07-21 17:57:36,3.12.4
